,Model,train_data,test_data,Balanced Accuracy,Balanced Accuracy Avg,Balanced Accuracy Std,ROC AUC,ROC AUC Avg,ROC AUC Std,F1 Score,F1 Score Avg,F1 Score Std,F0 Score,F0 Score Avg,F0 Score Std,AU-PR-C,AU-PR-C Avg,AU-PR-C Std,Precision 1,Precision 1 Avg,Precision 1 Std,Recall 1,Recall 1 Avg,Recall 1 Std
26,lr_model,Roche 2023,Outter Clusters,"[0.4967633503537997, 0.5004388025632378, 0.49184704025437076, 0.4883173824663154, 0.5092342052121448, 0.501714514419433, 0.4991483389540548, 0.5020710269554904, 0.4974641409145498, 0.4974124682081062]",0.49844112703015026,0.005437576584931868,"[0.4793880198950986, 0.48261894449205084, 0.4727999237883148, 0.4687188491590991, 0.49619273827672106, 0.4856923545554028, 0.4819442084258252, 0.48548526784395596, 0.48067996625916987, 0.48002525725505985]",0.4813545529950698,0.007049322581172451,"[0.42489287909276685, 0.4252016684294351, 0.418243912030661, 0.41745806167759736, 0.42702727687567055, 0.426634807006814, 0.4224680144089866, 0.4253798356756163, 0.42031222083442693, 0.42282938187022745]",0.4230448057902202,0.003230702517986003,"[0.5671526552303725, 0.572126647069047, 0.5639854661195274, 0.5589201009635577, 0.58492887365081, 0.5721218181915564, 0.5728622664892192, 0.574466965967959, 0.5720284340062108, 0.5701553206088915]",0.5708748548297151,0.006508252262035789,"[0.42325491908160257, 0.4328880203522111, 0.41469303478671293, 0.40544011198533925, 0.45311289139528255, 0.44008419731536347, 0.4289396063953782, 0.4358712396578038, 0.4262026637618552, 0.42426109688746555]",0.42847477816190144,0.012597271491207254,"[0.44195921337090316, 0.4567245140880712, 0.43466426484373155, 0.42364455968914144, 0.47309676665075256, 0.4634266799145377, 0.450832392537455, 0.45930987350824737, 0.445953434525057, 0.44381166503506364]",0.449342336416296,0.013751782791000084,"[0.4094068638355286, 0.39779804802914115, 0.40333218724511233, 0.4114825808467427, 0.38913806359617464, 0.39526392946365585, 0.39746631246159797, 0.3964599287774862, 0.3975304593696494, 0.4038546532257963]",0.4001733026850885,0.006452217928889413
27,mlp_model,Roche 2023,Outter Clusters,"[0.5339308008771642, 0.5337817641791631, 0.5301753481594518, 0.5269713691675311, 0.5428645558328558, 0.5359742563180365, 0.5327201323574452, 0.5310510314898036, 0.5359291839996507, 0.5342680962315581]",0.533766653861266,0.004001795413831344,"[0.5285730266773115, 0.5301516666341106, 0.524805821103326, 0.5215720134055275, 0.5393156164118426, 0.5317710956844923, 0.5216927392901771, 0.5271303521862072, 0.5313977707811708, 0.5298875010323176]",0.5286297603206483,0.005004233283900203,"[0.44271628520765294, 0.43998391051820634, 0.435478467337713, 0.4341679467959946, 0.4446034838388432, 0.442822119404923, 0.44077289755710325, 0.4409230148685422, 0.4384294969244966, 0.44193453604036825]",0.44018321584938436,0.0031355150133537723,"[0.6191346490417016, 0.6167223491725753, 0.6181896758811438, 0.6141654064668973, 0.6276994287478257, 0.6173506144590626, 0.6164885402987293, 0.6126664747653436, 0.6240995123533709, 0.6197913721410278]",0.6186308023327678,0.004234683876361766,"[0.549338920078025, 0.5563383897484099, 0.543173517164799, 0.5367983089199388, 0.5675012630872356, 0.5614720956763583, 0.5465563816136965, 0.5556194704273316, 0.5510305516885791, 0.5501689674988337]",0.5517997865903208,0.00843526016172858,"[0.4895126589688863, 0.5003549946640693, 0.48252004184763914, 0.4701658967145258, 0.5198213999857408, 0.5088559616214807, 0.4942341436712744, 0.4965599209308901, 0.49688175404673585, 0.49126607538524203]",0.4950172847836486,0.012883549912740813,"[0.40519903769766175, 0.3953344325233198, 0.3981186886061827, 0.405952194969536, 0.3901155687265907, 0.39389493125813235, 0.39925601358666485, 0.39737121947455234, 0.39441007285943064, 0.403024424023541]",0.3982676583725612,0.0049049737014829654
28,knn_model,Roche 2023,Outter Clusters,"[0.49337271055100473, 0.4971432047994664, 0.49382308843514633, 0.4934984991808589, 0.4961601461812556, 0.4981358262934549, 0.4954461898212292, 0.49687024619991815, 0.4945351500774036, 0.4940889450417415]",0.49530740065814793,0.0016080556630702768,"[0.5058789888960211, 0.510697261256431, 0.5066544559875092, 0.5074008064884326, 0.5085506971272378, 0.5118287179375469, 0.5086493807657807, 0.5100749504317055, 0.5070686083435907, 0.507755298887741]",0.5084559166121997,0.0018022669187974217,"[0.5656611110451029, 0.5747078633123888, 0.5640731724790016, 0.5590586413240131, 0.5785334363828527, 0.5792010139043473, 0.5706555383264118, 0.5750491847798317, 0.5683222957128697, 0.5668514444191399]",0.570211370168596,0.006257108435346847,"[0.2923202426026583, 0.30428950119405596, 0.2958939133024529, 0.29147179846643145, 0.29966852792939747, 0.30648376707367664, 0.30031451804685494, 0.30356754741114267, 0.2969682009566672, 0.2942496585454186]",0.29852276755287566,0.004923212001606844,"[0.5737391909315875, 0.581896956969278, 0.5713221075467164, 0.5670230398817675, 0.5850924990123139, 0.5863887941562902, 0.5773602638478958, 0.5820417559714989, 0.5751501899512029, 0.5752064759087805]",0.5775221274177331,0.005911773879472399,"[0.44183931802926957, 0.45431051369215647, 0.4405380333951763, 0.43312528614019113, 0.45859335371193577, 0.4601269438480078, 0.44907265069151037, 0.45480958208781197, 0.4457289523939785, 0.4433520653529006]",0.4481496699342939,0.008294904965832002,"[0.7860283246631865, 0.7820060726996897, 0.7839956194254243, 0.7883168823053216, 0.78343200131662, 0.7814217467945238, 0.7825164565975136, 0.7819239456355224, 0.7839721836903315, 0.7857747797521883]",0.7839388012880322,0.0020813317367791013
29,gaussianNB_model,Roche 2023,Outter Clusters,"[0.4975754417704941, 0.49219296852559014, 0.4949351445230419, 0.49845671788996454, 0.4967451823737572, 0.49201119963370954, 0.4921275800664059, 0.4917872110989552, 0.49599622928039877, 0.4960348035365879]",0.4947862478698905,0.002421223248013647,"[0.4961323706383294, 0.4916849988991223, 0.49357732841634727, 0.49640800554989467, 0.4961466804223727, 0.4916249292102923, 0.4914850784361765, 0.4911421134144565, 0.49457726436875027, 0.4945312282300274]",0.4937309997585769,0.0020128772246987598,"[0.05654702836316397, 0.03984026973343178, 0.04982706417709028, 0.06275212410503722, 0.03373974455081171, 0.0348931741424478, 0.041135639060710126, 0.042481451749648125, 0.04251805900901798, 0.04898009672581671]",0.045271465161717574,0.008774263840331423,"[0.7028595603893066, 0.6919151447613989, 0.7026006385620571, 0.7097933863201755, 0.6930482506335471, 0.688183520200212, 0.6951000486498786, 0.6905768625729827, 0.7008588586250446, 0.7016577893688565]",0.697659406008346,0.006524406977667094,"[0.4287113449432305, 0.3996009726861484, 0.40943641634042494, 0.42433416169973004, 0.42749590900802326, 0.3983186426916424, 0.3967181921046298, 0.4007180623011017, 0.4152047725388645, 0.4170781518130884]",0.4117616626126884,0.011896709984249581,"[0.41033026379561033, 0.3243079944110872, 0.36783414024221806, 0.41210478771454384, 0.3849362146706258, 0.3146865036478902, 0.3243390676793714, 0.3270867156233482, 0.38418106053376594, 0.386788049670174]",0.3636594797988634,0.035751722865731375,"[0.030365858670058084, 0.02123583094061583, 0.02672423667492852, 0.03400661828407493, 0.017643276897068717, 0.018470636117694943, 0.021960715759796523, 0.02272062929979743, 0.022521942503467868, 0.026155817089689608]",0.024180556223719247,0.004888784318001695
30,rf_model,JNJ HTE 2024,Outter Clusters,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]",0.5,0.0,"[0.6033242586073307, 0.6433550108352588, 0.6503177123291883, 0.6414052614444761, 0.6515162834497561, 0.6100580659270407, 0.614377139298927, 0.6389135905639263, 0.6231765330944938, 0.6229019025669702]",0.6299345758117367,0.01647391229183015,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[0.6565397195298971, 0.6545767053389758, 0.6556923496527358, 0.6555361938395363, 0.6152845372314435, 0.6705946829113012, 0.670296257030951, 0.6583604022787415, 0.6602051902021432, 0.6585115960567063]",0.6555597634072432,0.014509957368364634,"[0.619423022784914, 0.6554934405066286, 0.6494278424410638, 0.6494916712792439, 0.6865345642223556, 0.6154367632947243, 0.620285910289011, 0.6457122127685109, 0.6346855856712579, 0.6333757786499306]",0.640986679190764,0.020235897927584887,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0
31,gradient_boosting_model,JNJ HTE 2024,Outter Clusters,"[0.5369524119139242, 0.5365102206064685, 0.534781580392682, 0.5357123803238635, 0.5844946217238343, 0.5474429544283246, 0.5425616546255496, 0.5358391494240125, 0.5406664629528467, 0.5378554566220436]",0.5432816893013549,0.014224886700462111,"[0.5964329522616333, 0.600086903550121, 0.593297219089141, 0.6008852167094139, 0.6688875663071159, 0.6081720882612665, 0.6012957161477049, 0.5918181748920679, 0.6042693414914296, 0.6040846371169207]",0.6069229815826814,0.021201363211505387,"[0.36998823900347105, 0.37742079037182097, 0.3663368661821127, 0.3764189897275053, 0.4226369134146204, 0.3734571199501113, 0.35580802420846835, 0.3614441464349159, 0.39179016439536796, 0.3722920232222558]",0.37675932769106496,0.01786079760898697,"[0.626282990666922, 0.621801333266087, 0.6241375018970325, 0.6219243256827791, 0.6344848547556843, 0.6487968816357716, 0.6482077651341291, 0.6291336574563875, 0.6257295312433186, 0.6280891195724432]",0.6308587961310554,0.009491273337837272,"[0.5661070537521133, 0.5706356228474325, 0.5626093386481444, 0.5689484936024074, 0.6968134467818967, 0.5656912202353235, 0.5613817116753528, 0.559978501051412, 0.566550510286644, 0.5799724213538177]",0.5798688320234545,0.03934922807663813,"[0.5927568975599383, 0.5918400001795803, 0.5902071907038826, 0.5891987522374211, 0.7451645903988001, 0.6020159888773028, 0.5969879821704849, 0.5904511714243486, 0.5900324608253964, 0.5922214753900655]",0.608087650976722,0.04584151545448122,"[0.2695779309643602, 0.27817147950439036, 0.2663634774585361, 0.277462513169204, 0.2955902777232737, 0.27068898810032677, 0.25342601240415996, 0.26043987195057183, 0.2956867010032152, 0.27224559782521784]",0.2739652850103256,0.01290313611550269
32,lr_model,JNJ HTE 2024,Outter Clusters,"[0.5085436845298685, 0.5097607281240704, 0.5075351990167152, 0.5095304428158267, 0.48512487483114886, 0.5045106964625004, 0.5023230158307839, 0.504492450635065, 0.5078353691594574, 0.5081161062510946]",0.5047772567656531,0.006943425224367313,"[0.5196428444635968, 0.5216788684458651, 0.5202301924446842, 0.5219914502536676, 0.4751040201782162, 0.5109857945381588, 0.5098948419952116, 0.5169617934016529, 0.5213066883583051, 0.5209844625306966]",0.5138780956610054,0.0135761346394859,"[0.461152438374882, 0.45931873900348796, 0.4581264682416184, 0.4572620624868683, 0.46490540775621286, 0.45767884168831596, 0.4544383836526661, 0.4527282371209538, 0.44777077141166377, 0.4555783610350614]",0.45689597107717306,0.004458862346159034,"[0.5439041041442413, 0.5458177398149902, 0.5436181218292686, 0.5471209107727292, 0.487752228381206, 0.5451432689880464, 0.5436293963052337, 0.5433509032679166, 0.5521073885596107, 0.5473198494227483]",0.539976391148599,0.01758901278161879,"[0.5115577405414256, 0.5148170639509191, 0.5127147684708231, 0.5138837122525379, 0.5355859259206841, 0.4927133517134635, 0.4931106486075104, 0.5076725766874732, 0.5074788329384007, 0.5107558959902454]",0.5100290517073482,0.011397973396318008,"[0.5219903429720358, 0.5258876782599359, 0.5218094296081786, 0.5246170490451985, 0.5380720725404939, 0.5009785603773722, 0.4987036019238479, 0.5147989681222485, 0.5178025322953153, 0.5196013387567366]",0.5184261573901363,0.011011074707597055,"[0.413831099083186, 0.40905313240344165, 0.40943213925103417, 0.4065921951533429, 0.40947154039765843, 0.42127166124987847, 0.41742177303270067, 0.404945392507699, 0.39610188736418883, 0.40677781680784003]",0.409489863725097,0.006606121979187161
33,mlp_model,JNJ HTE 2024,Outter Clusters,"[0.5843108388840607, 0.5886657192800251, 0.5865839615951167, 0.5888306479096217, 0.5755603312668202, 0.580523608685509, 0.5762198860212931, 0.5824476406692581, 0.5941120597513054, 0.58598738155885]",0.584324207562186,0.00550711543655068,"[0.6058395174632518, 0.6120019708007062, 0.609558278608012, 0.6124149305191235, 0.5900312310800153, 0.6020570167478556, 0.5973574496536997, 0.6028722122666981, 0.6192614971732724, 0.6079146030918257]",0.605930870740446,0.00790172602932241,"[0.587474259144297, 0.586250124250236, 0.5853794641240926, 0.5848885073593728, 0.566812205453749, 0.5458374210089123, 0.5476547164031662, 0.5796424657664897, 0.5889535361215321, 0.5848718368143568]",0.5757764536446205,0.015686385295005385,"[0.5762660896642322, 0.5876650873242059, 0.584369814244881, 0.5892057691010331, 0.5646100431657631, 0.6106142570157216, 0.6012573360903088, 0.5805891802475919, 0.5949878337178695, 0.5828856025412346]",0.5872451013112842,0.012291822557445077,"[0.67282104921684, 0.6747140394216784, 0.6727612205046093, 0.6738885977549285, 0.6935943492912762, 0.6479415744407624, 0.6458643242810214, 0.667163535636598, 0.676272223231305, 0.6714422812625438]",0.6696463195041562,0.013141308562040547,"[0.5921429528883638, 0.6007004936991625, 0.597016946686677, 0.6002379848368643, 0.6397177324410166, 0.5883881783907381, 0.5810268306170802, 0.5909200294298036, 0.5990660733959428, 0.5928595639560286]",0.5982076786341677,0.014985568741077093,"[0.5907391676258069, 0.5777081797179898, 0.579511852971921, 0.575765337338819, 0.5154707244929941, 0.5104032376646959, 0.5195148220036608, 0.5766049953573219, 0.5861224630961978, 0.5837443004356253]",0.5615585080705032,0.030768637360018624
34,knn_model,JNJ HTE 2024,Outter Clusters,"[0.6219287918864966, 0.6264584826634007, 0.627725714184334, 0.6267477353729682, 0.6066949173576641, 0.6144117074301717, 0.6045786314557443, 0.6224053949335724, 0.6355048027431115, 0.6225217965857025]",0.6208977974613166,0.009171736818144541,"[0.6475193710182345, 0.6550833408808621, 0.6555554310446051, 0.6553474917132783, 0.640602947036694, 0.6449063943214195, 0.6298354470321228, 0.6475308917969311, 0.6655621235216624, 0.6472373329497769]",0.6489180771315588,0.009254803715310764,"[0.6398522902336767, 0.648078101781197, 0.648899335373565, 0.6467550206266712, 0.6648300792498425, 0.6219690168340821, 0.5992020246044043, 0.6366947901576197, 0.6572879083294505, 0.636060094601071]",0.639962866179158,0.017667867041719403,"[0.6037506982169603, 0.6042816263280768, 0.6058822130250702, 0.6061721503514756, 0.548997841582223, 0.6060627936848608, 0.6099477595446028, 0.6081293195680997, 0.6105848830940022, 0.6089318914032206]",0.6012741176798593,0.017560472641212056,"[0.7225609638595692, 0.7288513536025084, 0.7288365223404898, 0.7281025250088826, 0.7503449371756414, 0.70473575244993, 0.689018124432902, 0.7199111389275283, 0.7355858076190093, 0.7198460223941028]",0.7227793147810565,0.01583676801688681,"[0.6235919879568896, 0.6273399281740906, 0.627174391380743, 0.627208351080732, 0.6442850808245817, 0.604513822700721, 0.6025009719469558, 0.6240107161034536, 0.6258014831920607, 0.6241876028049888]",0.6230614336165218,0.011311795927843381,"[0.6575842432604505, 0.6716854665264754, 0.6735115300821515, 0.6691899617148509, 0.6879832312231611, 0.6404634810122563, 0.5959425443732069, 0.6499619607363318, 0.6961987616605928, 0.6486838539498313]",0.6591205034539309,0.026849450409600413
35,gaussianNB_model,JNJ HTE 2024,Outter Clusters,"[0.5302807883475897, 0.5358293649254715, 0.5359441538093757, 0.5368354169145872, 0.5216129344196079, 0.5309010988549607, 0.5290857716006919, 0.5319128916258362, 0.5383231134786515, 0.5344521100904156]",0.5325177644067188,0.004663369690781499,"[0.5309618778139653, 0.5371129960581453, 0.5372229099790657, 0.5381594438524981, 0.5198600004637601, 0.5316667732512724, 0.5297454625675769, 0.5327425701294011, 0.5390238250168023, 0.5352157569267582]",0.5331711616059245,0.005399277333395923,"[0.58621823974435, 0.5928228707433316, 0.5924792726482158, 0.5919089651720418, 0.6157083648417441, 0.5800646265994853, 0.5707576475696015, 0.5841700202447969, 0.593210529621416, 0.5856590682124792]",0.5892999605397462,0.01104626790358366,"[0.4636608916524039, 0.4686171936668516, 0.46879359807033144, 0.47197733761403426, 0.4198855864826532, 0.46585962322361985, 0.47637004551603307, 0.4693449387805032, 0.47089653098600537, 0.4735880373597495]",0.4648993783352185,0.015396687406713272,"[0.681760805277961, 0.6870547052036349, 0.6865238911332313, 0.6862902109209474, 0.7108289088039289, 0.6733239950403085, 0.6674488335260016, 0.6801993005877782, 0.6853984608468043, 0.6813702425628274]",0.6840199353903424,0.010756307495142762,"[0.5356168345894454, 0.5420104636134968, 0.5409090216191447, 0.5418944819199643, 0.5718253775797788, 0.5203201069452081, 0.5200156505176017, 0.5349677512287316, 0.5375887087772109, 0.5372522620487052]",0.5382400658839288,0.013545887914646606,"[0.6475112008082198, 0.6542146938264728, 0.6549967315445998, 0.6521341667044496, 0.6669097636998469, 0.6553104471793538, 0.6324739704172039, 0.6437962277213782, 0.661716129295316, 0.6439260960383839]",0.6512989427235225,0.009330362764545002
36,rf_model,Merck 2025,Outter Clusters,"[0.5, 0.5, 0.5, 0.4999617736967309, 0.5, 0.5000334718308077, 0.49993501884870084, 0.5, 0.5, 0.5]",0.4999930264376239,2.513534965199079e-05,"[0.5191760991810312, 0.5109952583521712, 0.510020874333571, 0.49913421873741926, 0.49010558297647755, 0.5064751224102819, 0.5241503100264294, 0.5188841890624312, 0.4981813083725103, 0.5063782512170951]",0.5083501214669418,0.010080710281100509,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0005907856289320992, 0.00019687986167380036, 0.0, 0.0, 0.0]",7.876654906058996e-05,0.00018048480456156067,"[0.720791750232767, 0.7207519338698982, 0.7206981999611237, 0.7205665717691683, 0.7209273843618449, 0.7210619148805787, 0.7210939861621013, 0.7208519784027481, 0.7210065600780633, 0.7208922736643837]",0.7208642553382677,0.00015845510612996978,"[0.4422568285737988, 0.44334085148028973, 0.43758263124085317, 0.43236634837636895, 0.42600784941910236, 0.43490675613295005, 0.44250727423022956, 0.4431421847393943, 0.43651544675961645, 0.43549330373025874]",0.4374119474682862,0.0053265776640072605,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.25, 0.0, 0.0, 0.0]",0.075,0.16007810593582122,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.00029556743200609545, 9.847870786469998e-05, 0.0, 0.0, 0.0]",3.940461398707954e-05,9.029447753360741e-05
37,gradient_boosting_model,Merck 2025,Outter Clusters,"[0.47592442983534833, 0.47734127378685987, 0.47612798658502176, 0.47730962892889306, 0.47636554194036995, 0.47624135551755986, 0.4771239388566475, 0.4767232253763384, 0.47706810240886577, 0.4759041969933304]",0.4766129680229234,0.0005391775786857588,"[0.4554236196648004, 0.4555884907452816, 0.45452213178938927, 0.45373921247662874, 0.45450123548969745, 0.4610232834861607, 0.45522053664069195, 0.4541310355877537, 0.4557703656508596, 0.4540252965764717]",0.4553945208107734,0.0019915623774576655,"[0.11359999058150277, 0.12006965080042115, 0.11793570077886195, 0.11624265073091733, 0.1214332347281332, 0.11666880873778826, 0.12058030842529863, 0.12087417008458505, 0.11743440746404907, 0.11837619896802118]",0.11832151212995785,0.002337556081999642,"[0.6779318572785356, 0.6780108956327234, 0.6771193704474043, 0.6786641884370269, 0.6768198340690985, 0.6778965960562996, 0.6780564126639489, 0.6772624884311971, 0.678521874811856, 0.676967188580372]",0.6777250706408462,0.0006127966840158501,"[0.39509463622430785, 0.39650247200472244, 0.39472046401420197, 0.39566012746751106, 0.39541858484012904, 0.39761771537738944, 0.3957550116307557, 0.3951140426324793, 0.39563229524743104, 0.3944315130841181]",0.3955946862523046,0.000870484887709297,"[0.31378081011746617, 0.3242224744907366, 0.3182405003937539, 0.3209864402292112, 0.32184212356155123, 0.3171826626570894, 0.3234421562366965, 0.3226636252320575, 0.3207322010700221, 0.31778877796008415]",0.3200881771948668,0.0031015888477421813,"[0.06935439388913744, 0.07367732905939935, 0.07239175338258383, 0.07097954050891754, 0.07484325466262096, 0.07148163905992434, 0.07410403238523391, 0.07436694081887832, 0.07187979388139047, 0.07273524242105292]",0.07258139200691391,0.001629861751302099
38,lr_model,Merck 2025,Outter Clusters,"[0.48292115313853384, 0.48291379124239964, 0.48295582639420787, 0.4831099181240224, 0.4826990674015885, 0.48251770626923557, 0.4824918474284705, 0.4827393947381142, 0.48260762340166663, 0.4826706722770774]",0.48276270004153166,0.00019398126971374507,"[0.44487028710082477, 0.4450126066221943, 0.44509234741195436, 0.44524041246589524, 0.44473613894127106, 0.44443089350723525, 0.44441742445386545, 0.44481661279091117, 0.4446413947744102, 0.4447262629191507]",0.44479843809877123,0.0002543812595697077,"[0.12837687380356477, 0.12835539587842965, 0.12837106654529995, 0.12837943640584576, 0.12826300014314695, 0.12831036256640466, 0.12852273529809072, 0.12816415221834837, 0.12842441408729735, 0.12826507196480919]",0.12834325089112375,9.374077201052191e-05,"[0.6822193702068258, 0.6821791783976227, 0.6821718857009421, 0.6822475903320342, 0.6821296190624723, 0.6820894098402038, 0.6820805524858442, 0.6821257140842528, 0.6820675398040077, 0.682064993833668]",0.6821375853747874,6.135982182644012e-05,"[0.39727775854668823, 0.39738328670909195, 0.39750538927308143, 0.3978229279571064, 0.3969499782171835, 0.3964505352727274, 0.39640088386915395, 0.39714166957664565, 0.3967878118701962, 0.39694071356455835]",0.3970660954856433,0.0004295304268210292,"[0.3506272057309128, 0.35063693620184505, 0.3508658637994499, 0.35156886012856414, 0.34956014833270005, 0.34870123917938023, 0.34865949659550166, 0.3497321342554811, 0.3492324101975415, 0.34950154259247856]",0.34990858370138544,0.0009226674408851835,"[0.07857417476810653, 0.07855868493561653, 0.07855868493561653, 0.07852897243272206, 0.0785431624934142, 0.07862250939059956, 0.07878437250699859, 0.07846008008207603, 0.07868270826804911, 0.07855042961447857]",0.07858637794276777,8.595113896085989e-05
39,mlp_model,Merck 2025,Outter Clusters,"[0.4913336125758617, 0.4913119907140213, 0.4913747287026603, 0.49155244765550177, 0.49134111482978343, 0.49111698788002434, 0.4911263335484207, 0.4913354263534083, 0.4912730557862445, 0.491175991333402]",0.4912941689379329,0.00012367329366216978,"[0.4747678989582332, 0.4747028202578131, 0.47480277081050487, 0.47497823935259303, 0.4745868288774305, 0.4742325080951092, 0.47415491384598496, 0.47471324346790594, 0.47449571970290183, 0.474506442100766]",0.4745941385469242,0.00024256473687141468,"[0.09083913186296186, 0.09075737482595485, 0.09077899661435569, 0.09079489655114331, 0.09097154412965093, 0.09099043718598747, 0.09137941516201592, 0.09069531484995816, 0.09108462513217988, 0.09069841779406997]",0.0908990154108278,0.00020235609973850052,"[0.6977988927034677, 0.6977580200618709, 0.6977709560594013, 0.697868386677998, 0.6979104113845769, 0.6978519191490931, 0.697854724638598, 0.6978926040138209, 0.6978743791097965, 0.6977342324236154]",0.6978314526222238,5.8056302402266884e-05,"[0.4144786230494093, 0.41445439360787717, 0.41460241581957347, 0.41488470842348013, 0.4142679700475911, 0.4136527869353128, 0.41350735725036347, 0.41432679409709583, 0.4141302084074845, 0.414178124102521]",0.41424833817407086,0.00039433329128873957,"[0.36026184527540694, 0.35972738118957487, 0.3600803327851867, 0.36100226172943406, 0.36062007054907225, 0.3586922523582502, 0.35874817923535096, 0.35975919697487935, 0.3601091880247296, 0.3592734509594249]",0.35982741590813094,0.0007152301338869626,"[0.053425417380241834, 0.05336551899414491, 0.05336551899414491, 0.05333600148716771, 0.05350541029398003, 0.05354540366144081, 0.05380804541318774, 0.053318834350400794, 0.05362957839370028, 0.05339371776414986]",0.053469344673255884,0.000147350289236242
40,knn_model,Merck 2025,Outter Clusters,"[0.45304112010786357, 0.45315327873406336, 0.4532039240395057, 0.45325226326092505, 0.45311267456293336, 0.45299386431836, 0.4529870274731446, 0.45323159083173936, 0.4530526508561428, 0.45299454211533224]",0.4531022936300011,9.752170916138969e-05,"[0.44338825256914516, 0.4434944897324532, 0.4435835251916899, 0.4436527058509473, 0.44347360628415666, 0.44328846679769585, 0.44332783623264505, 0.4435664952113657, 0.4434237476996121, 0.4433447910617796]",0.44345439166314904,0.00011463913366028873,"[0.38434802335685164, 0.3844672412677591, 0.384524042843196, 0.38457507474503083, 0.384438779489903, 0.38430288313067607, 0.3843543928772304, 0.38452968666595544, 0.38439610650784284, 0.38433936509301664]",0.38442755959774616,8.898953077958319e-05,"[0.5217640819838818, 0.5218667941165411, 0.5219084493310906, 0.5219487916017704, 0.5218236759295549, 0.5217307664647166, 0.521671038394796, 0.5219650994854541, 0.5217505360904224, 0.5216856401102707]",0.5218114873508499,0.00010153806884810188,"[0.4173291489833899, 0.41744268870225626, 0.4175559550955456, 0.4177119921175376, 0.4172294596104189, 0.41697102327092717, 0.4169945512754153, 0.4173565462262285, 0.417193050402977, 0.4172240243828742]",0.41730084400675704,0.00021985487621267898,"[0.3837719105027896, 0.3839381547646825, 0.3840514338615101, 0.3842062378541363, 0.3837122574749853, 0.3833892004282, 0.38331925057993144, 0.3839157325358624, 0.38356734583474916, 0.38362380668660423]",0.3837495330523451,0.0002699622046849358,"[0.3849259258049773, 0.3849978184399966, 0.3849978184399966, 0.3849446576780501, 0.3851680966353753, 0.38522113918463535, 0.38539536856707446, 0.3851456197341249, 0.3852293589668677, 0.38505876347136003]",0.38510845669224586,0.0001420105088709309
41,gaussianNB_model,Merck 2025,Outter Clusters,"[0.5144341913637493, 0.5144110216498039, 0.5143835737797744, 0.5143570123591674, 0.514497784160844, 0.5145728197837595, 0.5146084124981054, 0.5144811998756622, 0.5145422279803846, 0.5144620629907155]",0.5144750306441966,7.787845053328391e-05,"[0.5141627269985516, 0.5141394562671573, 0.5141118383954795, 0.5140849492553534, 0.514226836888396, 0.5142733202090155, 0.5142510239157656, 0.5142245997406951, 0.5142279092601229, 0.5141472848225301]",0.5141849945753068,6.0559731227994144e-05,"[0.3126275657229247, 0.31258650691820355, 0.31258650691820355, 0.3126482771228555, 0.3125454229804523, 0.3125289841335285, 0.3124817190123333, 0.3125967985651193, 0.31256988450114476, 0.31255548944509726]",0.31257271553198623,4.573940597290478e-05,"[0.6654831615991265, 0.6654404039891317, 0.6653655844956117, 0.6652368463074285, 0.6656973320969636, 0.6659323979229801, 0.6660498383964193, 0.6656010143503136, 0.6658032030769726, 0.6656207871467263]",0.6656230569381674,0.000241801205913812,"[0.5184821655944849, 0.518487746516193, 0.5185128663724027, 0.5185973020277923, 0.5183926862186019, 0.5182508308643465, 0.5181348275812645, 0.5184815938931847, 0.5183133976156208, 0.518339743368732]",0.5183993160052622,0.00013286180708100325,"[0.4690797760140826, 0.4690797736078234, 0.4690797736078234, 0.4691260555606733, 0.4690797760140826, 0.4690395970607084, 0.4690457206854466, 0.4691260397061502, 0.46908590325076227, 0.4690335305719921]",0.4690775946079545,3.030649759905749e-05,"[0.23443624237965482, 0.23439002737078157, 0.23439002737078157, 0.2344479655327013, 0.2343438936939085, 0.23433545026266966, 0.2342807053885974, 0.23439009052461585, 0.23436977052636399, 0.23436664350621766]",0.23437508165562923,4.6124109914570685e-05
