,Model,train_data,test_data,Balanced Accuracy,Balanced Accuracy Avg,Balanced Accuracy Std,ROC AUC,ROC AUC Avg,ROC AUC Std,F1 Score,F1 Score Avg,F1 Score Std,F0 Score,F0 Score Avg,F0 Score Std,AU-PR-C,AU-PR-C Avg,AU-PR-C Std,Precision 1,Precision 1 Avg,Precision 1 Std,Recall 1,Recall 1 Avg,Recall 1 Std
23,gaussianNB_model,AZ ELN 2023,Outter Clusters,"[0.3911721459552383, 0.4140830449022743, 0.4010876420211752, 0.41027543829467195, 0.4069069940475437, 0.4024099704035582, 0.390040860200556, 0.39375984057762325, 0.40447174010249953, 0.40754278995524057, 0.400749601320351, 0.3925787693198578]",0.4012565697583825,0.007573244755154291,"[0.34245339990612517, 0.3643131817033769, 0.350521837157566, 0.3600839129900595, 0.3570935341200267, 0.35185716390853344, 0.33912515886009875, 0.3436029900464731, 0.35466380296982064, 0.3591671730882758, 0.35109063593511747, 0.3418107827193768]",0.35131529778373755,0.007799615037427057,"[0.34368710221400206, 0.36639032041227876, 0.3680595306239267, 0.3635786514306444, 0.37084349098000974, 0.3678237650200267, 0.3435193846793473, 0.3450895836541917, 0.3699792756340669, 0.3771959541208924, 0.3739478015518458, 0.34894221500684897]",0.3615880896106734,0.012039073939391043,"[0.43860220557442653, 0.4608168401784693, 0.43403964456596034, 0.45619745050176297, 0.4431210081132401, 0.43693196296610887, 0.43692609432111973, 0.4428041056999345, 0.43911439114391143, 0.43791220790565627, 0.4267814854682454, 0.43643230424662954]",0.44080664172378875,0.008918314767730647,"[0.3689621033636231, 0.3590889978836074, 0.3681975622176182, 0.35945549362205503, 0.3744161475229507, 0.36743848593363965, 0.35794636420112824, 0.35880427807992843, 0.3762547792281375, 0.37685206446167935, 0.36709519965141996, 0.35676129161171194]",0.3659393973147917,0.007089740341361692,"[0.3442676547515257, 0.34588374650985704, 0.35662784248474766, 0.3440611053896327, 0.3642022601034285, 0.35623903204950585, 0.3362498728253128, 0.337517573810002, 0.36532839602416683, 0.3686500804086652, 0.35758611385916, 0.3378856356848104]",0.35120827615840117,0.01112085787599377,"[0.34310850439882695, 0.38948170731707316, 0.38024837374334713, 0.3854437073358331, 0.37773142630115214, 0.38018728437654015, 0.35111016679060875, 0.3530091376956202, 0.374750099960016, 0.3861474435196195, 0.39187857283658584, 0.36074687926151267]",0.3728202752947279,0.01583099747914802
24,rf_model,Roche 2023,Outter Clusters,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]",0.5,0.0,"[0.4010246261537629, 0.4150491256437022, 0.39456160387591416, 0.37863279268119615, 0.39242778405697537, 0.40456551282797715, 0.41183675957242233, 0.4075517592952457, 0.3937646287995451, 0.4012847329128659, 0.4007073852947818, 0.4017764388707865]",0.4002652624987646,0.009275066042279595,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[0.7166242056868429, 0.7011001064619157, 0.7188603720273133, 0.7180991319290138, 0.7010010622203624, 0.6999224104487263, 0.7072200820181435, 0.7099350669146115, 0.7130371449380918, 0.714573862781106, 0.6991394706932943, 0.7228287173971497]",0.7101951361263809,0.00800872341446731,"[0.3734505973574588, 0.3936339681908918, 0.3637644678282171, 0.3587856279040132, 0.3833330022299257, 0.38708778068267846, 0.3824927945736768, 0.3769371262572442, 0.36950362864882746, 0.3742764326190604, 0.3897834329719979, 0.36782795878953045]",0.3767397348377936,0.01032237798455158,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0
25,gradient_boosting_model,Roche 2023,Outter Clusters,"[0.5275475329440369, 0.5444631848960436, 0.5406646351365958, 0.5338606073064982, 0.5301248406282122, 0.5363503127312392, 0.5358067398737291, 0.5344565605699872, 0.5386962399043189, 0.5338448925239477, 0.5467546006287991, 0.548722474776367]",0.5376077184933146,0.006224181226646905,"[0.5213444055006795, 0.5519776060212077, 0.5506742645356382, 0.5456776960061107, 0.5344616870573149, 0.5400668457114592, 0.5403202825761583, 0.5441102686766434, 0.5433845851718577, 0.537569742397537, 0.5441599053918666, 0.5566300739110264]",0.542531446913125,0.008754388108389353,"[0.45001362026695724, 0.47615169846440203, 0.4621597698605886, 0.45092213689108135, 0.460862019091698, 0.46059462010382257, 0.46753976729807206, 0.46137506987143656, 0.4609644411781333, 0.4608560656464848, 0.4788551401869159, 0.4757934913619927]",0.46384065335179864,0.008837039304341706,"[0.6036669153154568, 0.6096228868660598, 0.618026088323118, 0.6148098627551221, 0.5960729920679642, 0.6069125612587052, 0.6023256790227111, 0.6055346323890617, 0.6142643310813545, 0.6057091882247992, 0.6110723626852658, 0.6216196621474661]",0.6091364301780904,0.006915831168885612,"[0.44998039210140106, 0.49787617964803504, 0.47026205457554804, 0.468147675446703, 0.48079000152851015, 0.4892433135034101, 0.47812555499977455, 0.4763640297307924, 0.47195208961273816, 0.46540557189880294, 0.4913225917253291, 0.4639825005154732]",0.47528766294054314,0.012763524611074623,"[0.4759161097026965, 0.5163365712123124, 0.4900281557954012, 0.4831811629024507, 0.4981240620310155, 0.5089960886571057, 0.4970718298075774, 0.4927761194029851, 0.4952022349082959, 0.4857977790765634, 0.5218332272437938, 0.4932319866722199]",0.4965412772843681,0.012839067873622366,"[0.4267851606902966, 0.4417701025364274, 0.43729061976549416, 0.42270099842354175, 0.4287867370007536, 0.42059900883430296, 0.4413200339558574, 0.43373620599054125, 0.4311548223350254, 0.4383503849804873, 0.44241770102536426, 0.459545983701979]",0.4353714799366726,0.010162207548689113
26,lr_model,Roche 2023,Outter Clusters,"[0.46886198905929927, 0.45210731246130437, 0.4663387325040971, 0.46579178445731084, 0.4488168619896794, 0.4503267691869784, 0.45360769237997983, 0.45683317378606125, 0.4616893425212024, 0.4628359569795046, 0.4504936321737838, 0.4803324043101663]",0.4598363043174474,0.009121543582056557,"[0.48886257652073717, 0.4615867494014561, 0.4830324812661956, 0.48235517143728446, 0.4587429829625465, 0.4579933348361551, 0.4625818849065886, 0.46782820721156076, 0.4798073506553587, 0.4827424392716037, 0.45783127196855555, 0.5021466176053282]",0.4737925890036143,0.013985507495428732,"[0.35852492601866603, 0.3501472975410329, 0.35274446494464945, 0.3512948554174893, 0.3514589647590182, 0.3501348516631705, 0.3510227936879018, 0.3504293339521931, 0.3540441390554941, 0.3534537849299948, 0.3501383708338347, 0.3720537832849987]",0.35378729717403695,0.005970976695525651,"[0.5706559000533252, 0.5425536417114563, 0.5712648945921174, 0.5710665745219995, 0.536189383314208, 0.5391644353776192, 0.5468125051016244, 0.5536241129096563, 0.5604121260154548, 0.5633117520109868, 0.5391244986773616, 0.5826236287807101]",0.5564002877555432,0.014961551468889743,"[0.4419983352416037, 0.4406103537965621, 0.4334984530769723, 0.4341062015146005, 0.4395119965754953, 0.4402070583046104, 0.43514208808883753, 0.4359652366134459, 0.4364580007727692, 0.4392556023066539, 0.4410634924059556, 0.4510114746081895]",0.4390690244421413,0.004533352166659685,"[0.3989867004433186, 0.3952225841476656, 0.392582135523614, 0.39250032438043336, 0.3922791191297426, 0.39456976901256247, 0.3907103825136612, 0.3911410439062298, 0.3939354671504471, 0.3934299017071909, 0.39554166100312627, 0.4075314774171191]",0.3948692138612592,0.004374575448430207,"[0.32551410561124317, 0.31430113329735565, 0.32024706867671693, 0.3179190751445087, 0.31833351275702443, 0.31469510881275586, 0.31865449915110355, 0.3173935890698896, 0.32148900169204736, 0.32085223077734415, 0.3140852671343767, 0.34225844004656575]",0.32047858601424434,0.007288196169839767
27,mlp_model,Roche 2023,Outter Clusters,"[0.4491514332353116, 0.4487646648586435, 0.4435682376562362, 0.4462947941756596, 0.45109198042735843, 0.44757427646844844, 0.45100272628362953, 0.45342092156646474, 0.44538135014664987, 0.44898528186524006, 0.453610105905263, 0.4619713927035694]",0.4500680971077062,0.0046168170534493244,"[0.4140865939104065, 0.41138770494595944, 0.40722873943634535, 0.40884019859635945, 0.4138510568101542, 0.40970874617390035, 0.41481705673987374, 0.41696940031947965, 0.40882397018148176, 0.41259036974841956, 0.4209576617072427, 0.43292230936584053]",0.4143486506612885,0.006714471749151726,"[0.263617677286742, 0.2682960131075915, 0.263070220399795, 0.26399223552248463, 0.2673063742289239, 0.26859982302089713, 0.2661484856606808, 0.264891846921797, 0.2638515507179857, 0.2674684619909798, 0.3136269963936116, 0.316509645580978]",0.27394827756937223,0.018487616373979988,"[0.5943095760492604, 0.5815569610369329, 0.5880372492836676, 0.5910185884298709, 0.5851121633159978, 0.5790071700035262, 0.5896282973621103, 0.5953174806727, 0.5865890930515153, 0.5909704733749407, 0.5655470406000326, 0.5891593069507179]",0.5863544500109393,0.007744051287310469,"[0.41551857345085386, 0.4301082028679624, 0.4071754946322812, 0.4096720690530325, 0.4307794146982417, 0.4307334528307386, 0.4239987209665278, 0.4225816754280851, 0.4151098225562533, 0.4182379786212611, 0.48009566514671687, 0.4648880901983238]",0.4290749300375232,0.021040925511599386,"[0.34832795790188426, 0.3650380828534275, 0.339002642007926, 0.3434343434343434, 0.3678551216751556, 0.36476243298206695, 0.3610909090909091, 0.36116152450090744, 0.34719585849870577, 0.3516672396012375, 0.38879131406674117, 0.37506645401382244]",0.3594494900522606,0.013691645248063319,"[0.21204918879818124, 0.21208850512682137, 0.214928810720268, 0.21439831844456123, 0.20992571859188286, 0.2125619478560655, 0.21073853989813243, 0.209143457698371, 0.21277495769881558, 0.21580002109482121, 0.26281705342687534, 0.27376794722545594]",0.2217495388816876,0.021017374762484806
28,knn_model,Roche 2023,Outter Clusters,"[0.4650498279791972, 0.4678441961235276, 0.4601918486690467, 0.4618990292317943, 0.4701690457879011, 0.46669891264375707, 0.4662043734947415, 0.46751666581522633, 0.4647729217112665, 0.46521326139053687, 0.4667976936510232, 0.46914928324559163]",0.46595892164530084,0.0027038038704015584,"[0.46029276270817765, 0.4635526691286853, 0.45202903283614276, 0.4532165198183351, 0.465662240353907, 0.4602014676895807, 0.4604259372541579, 0.46236282710425036, 0.45836055922972374, 0.46076344145193515, 0.46017498393912637, 0.46543332771225093]",0.46020631410218943,0.004004544403552231,"[0.23569539189753586, 0.2235562310030395, 0.22551719268516557, 0.2268041237113402, 0.22330615044585017, 0.22340103061533798, 0.22536664455744712, 0.2292346753717809, 0.22377622377622378, 0.2285631935437383, 0.22355623100303953, 0.2516100235924249]",0.22836559268357695,0.007809909262063438,"[0.6272912423625254, 0.6229798538853221, 0.6264600715137068, 0.6276067527308838, 0.6258123737837341, 0.6206973129025094, 0.6251827550547374, 0.6276241544877861, 0.6284518828451883, 0.6285218598195698, 0.6201486988847584, 0.631085965739431]",0.6259885770008461,0.0031293780471186006,"[0.40565739931420974, 0.4244317633338791, 0.3974358090058698, 0.3995146662790494, 0.42699189013992417, 0.4240421330632212, 0.4157763650244399, 0.41414103202617075, 0.4085822268899418, 0.40820355716628326, 0.42487705761553196, 0.40333668490062113]",0.41274921539659526,0.010048304741518958,"[0.36105779483898487, 0.37766367137355583, 0.3463456950769898, 0.3505494505494505, 0.38230688935281837, 0.3765968318855391, 0.3688781664656212, 0.3700234192037471, 0.3595505617977528, 0.36070047759836255, 0.37766367137355583, 0.3670697674418605]",0.3665338664131865,0.010768792472143926,"[0.17495091453963005, 0.15876956287101998, 0.16719011725293131, 0.1676300578034682, 0.1577134244805684, 0.1588019823313941, 0.1622453310696095, 0.16605359957961113, 0.16243654822335024, 0.16728193228562388, 0.15876956287101998, 0.19140473418703918]",0.1661039806246055,0.009050517015963825
29,gaussianNB_model,Roche 2023,Outter Clusters,"[0.49795406588682367, 0.5029577945494886, 0.49875345720852327, 0.4987199412447685, 0.5029020121926184, 0.5027854403441959, 0.5027561911563816, 0.5027828558317852, 0.4997270839058468, 0.4994352984968749, 0.5027561787678634, 0.4991947048826361]",0.5008937520389839,0.0019727502674093665,"[0.4309107935921639, 0.4499325244411414, 0.4278085430016115, 0.42796665593783, 0.45222013015966983, 0.4486422751726379, 0.44883687782275594, 0.4479655601733905, 0.4336015973053987, 0.4343070598294846, 0.44814527301479956, 0.43729481569619844]",0.44063600884559023,0.009048118129293528,"[0.08877381172554097, 0.08895434462444772, 0.08924721102465548, 0.08566565809379728, 0.08891500195848022, 0.08879741252572773, 0.08796296296296297, 0.08698145670043969, 0.09126268854947349, 0.09060815284214509, 0.0889543446244477, 0.09037294015611448]",0.08887466548235273,0.0014672787519932583,"[0.7015024839452321, 0.6914918376167836, 0.7043607924287149, 0.7042089807904074, 0.6913481953290871, 0.6902135883509379, 0.6973498911791064, 0.7001506780512305, 0.699406909969561, 0.7007003891050584, 0.6894058577405858, 0.7084074733096085]",0.6982122564846928,0.006017080608154475,"[0.4036126225751561, 0.4362398556168479, 0.39979765784156684, 0.40009254231509167, 0.43771114125351906, 0.43668303876655834, 0.42862672245874006, 0.42484723700977683, 0.41009660778643936, 0.4091684778993585, 0.4372300230914765, 0.40075535029262815]",0.41873843974226327,0.015519277739096504,"[0.42216358839050133, 0.4923913043478261, 0.42690582959641254, 0.42695570216776624, 0.49187432286023836, 0.49185667752442996, 0.4830508474576271, 0.4804646251319958, 0.4433179723502304, 0.43864468864468864, 0.4923913043478261, 0.42635024549918166]",0.4596972590265603,0.029669913640913127,"[0.049602149426475145, 0.048893685914732865, 0.04983249581239531, 0.04760903836048345, 0.048875013456776834, 0.04880413703943116, 0.04838709677419355, 0.047819232790331054, 0.05086717428087986, 0.05052209682522941, 0.048893685914732865, 0.05054326736515328]",0.04922075616340122,0.0010180394418196788
30,rf_model,JNJ HTE 2024,Outter Clusters,"[0.5997577079781682, 0.5618900228033613, 0.597904360757686, 0.554887282497577, 0.5818381855454413, 0.5903434968091636, 0.5779380089978716, 0.5915444148289135, 0.6232629317374881, 0.6026668067840018, 0.5432903881545309, 0.5636463502153389]",0.5824141630924619,0.022075646159423576,"[0.6178345867084262, 0.6211814916073581, 0.619769021724895, 0.6115139208981732, 0.6011212086014033, 0.5838181783501283, 0.6031701794898623, 0.6140788392694505, 0.6415731393397623, 0.6203737657427277, 0.6120025150701802, 0.6026585770085062]",0.612424618650906,0.013551063117483844,"[0.6476080469727596, 0.6250249850089946, 0.6277263538674327, 0.6196704942586121, 0.586982863077722, 0.5225812290705041, 0.5532291359480979, 0.618517461223713, 0.6476417910447761, 0.6216081900407514, 0.6303272450532723, 0.6475340851708467]",0.6123709900614569,0.03744035871642536,"[0.5489712948133547, 0.49310997027830317, 0.5681846229791435, 0.48380539368478115, 0.5727842435094002, 0.6425909614472525, 0.6007379101330874, 0.5646650016288414, 0.5988854152507815, 0.5837979665464087, 0.43517441860465117, 0.46072624259593103]",0.5461194534559948,0.06078489834288478,"[0.6072747761449493, 0.6570233541546671, 0.644134294432635, 0.6311961466494944, 0.626107012790208, 0.5720370831674955, 0.6002139717097059, 0.6277110287581076, 0.6424772437276688, 0.6089046883349093, 0.6204270563805716, 0.6140201712037346]",0.6209605689545122,0.02176074957046561,"[0.6077687443541102, 0.5803637713437269, 0.6162523501148945, 0.5743105682028503, 0.6209485442226699, 0.6226008194953634, 0.5834240398071839, 0.615530303030303, 0.6324626865671642, 0.6182285488335311, 0.5591561181434599, 0.5748655110579797]",0.6004926670977698,0.023307313857863932,"[0.6930366707869798, 0.677132957990472, 0.6396357328707719, 0.6728100607111882, 0.5565402921385196, 0.4502495321272614, 0.5260058881256133, 0.6215337540638746, 0.6635674088573525, 0.6250249850089946, 0.7222585567909309, 0.7412331406551059]",0.6324190816772554,0.08097296326656028
31,gradient_boosting_model,JNJ HTE 2024,Outter Clusters,"[0.6036553565522673, 0.6051155568868292, 0.6005904531326516, 0.6019425669399502, 0.5865679830657952, 0.593580073022356, 0.5860790598956929, 0.5929797974165509, 0.6296097715388889, 0.5999389933525214, 0.6063913311042354, 0.5920435201655186]",0.5998745385894382,0.011139536212197357,"[0.621543945682677, 0.6176152998534963, 0.6155743171955802, 0.6139937218750299, 0.5959901684577353, 0.6077926924024539, 0.603120478407204, 0.6104730141382149, 0.6381877221504, 0.6195530888378513, 0.6194398891382702, 0.613728053434321]",0.6147510326311029,0.010020515579596252,"[0.7008590197069227, 0.6960183066361556, 0.6913130577308323, 0.6948905109489051, 0.6417551748197534, 0.6045670359484513, 0.604857977170162, 0.6890742820471683, 0.7191278493557978, 0.6922002136927755, 0.6959948675648429, 0.6899751980158412]",0.6767194578031339,0.03631906413812643,"[0.4644149577804584, 0.48773715872281354, 0.48006134969325154, 0.48026111283804784, 0.5296692111959288, 0.5815455777972726, 0.5645751060406611, 0.46552675124103693, 0.4976958525345622, 0.46811532452776594, 0.488196266008332, 0.45796614911176386]",0.4971470681243246,0.0386464554633286,"[0.6134657051288637, 0.6170689990062024, 0.6128896759944911, 0.6117451745127476, 0.6127083442086279, 0.5881706060397287, 0.5850507885174548, 0.612746305569412, 0.6189991982589446, 0.6102077514286736, 0.6166103872162365, 0.6160222056142459]",0.6096404284579692,0.010593559547244457,"[0.5927350427350427, 0.6028222609798637, 0.5959183673469388, 0.5998739760554506, 0.6081398765794886, 0.5849496864518011, 0.5742911153119092, 0.5934779604808622, 0.6043644844244545, 0.5878001116694584, 0.6004111321948135, 0.589957586537146]",0.5945618000639358,0.009072350500038595,"[0.8572311495673671, 0.823300129926375, 0.8230702515177797, 0.8256721595836947, 0.679304119481372, 0.6255458515283843, 0.6388616290480864, 0.8213807611397973, 0.8876926841203817, 0.8416949830101939, 0.8277741443209069, 0.8308285163776493]",0.7901963649684989,0.08486803368786847
32,lr_model,JNJ HTE 2024,Outter Clusters,"[0.5432427051771234, 0.5380815286413567, 0.5392781879136268, 0.5382162810867505, 0.5614352714802013, 0.5528449718238562, 0.5542841577857134, 0.5388241642906089, 0.5495497085000861, 0.547830267281926, 0.5364677482996456, 0.5381317862527369]",0.5448488982111359,0.007821538261946235,"[0.5545528195764611, 0.5495198829327111, 0.5503810610345147, 0.5496240980635902, 0.587463307161842, 0.5801008890831232, 0.5799398721492914, 0.5493947196788801, 0.5612045253109255, 0.5611401687568203, 0.5496549683857419, 0.5477453445796878]",0.5600601380594658,0.013747548678154206,"[0.616589861751152, 0.6017289907519099, 0.6005620232838218, 0.6018108651911469, 0.5594307300360186, 0.521139629537337, 0.5332166557281411, 0.6126485642404789, 0.6134833940196402, 0.611020482146094, 0.5970844300465681, 0.6111740608384904]",0.5899908072975665,0.031624145352610086,"[0.4566353187042842, 0.4689008042895442, 0.4720084903157336, 0.46900992755567483, 0.5577991358786704, 0.5813058319413175, 0.5740900924878568, 0.45488951287999024, 0.4747338431548958, 0.4749204795693663, 0.47032206547777483, 0.45431192660550457]",0.49241061907171774,0.0461984825432097,"[0.5438275777614736, 0.5430353103689232, 0.539832740054722, 0.5427865326653929, 0.5812388524186065, 0.5380166711269172, 0.5389534572540503, 0.5453851263860516, 0.5404051615774141, 0.5448779348785101, 0.540840012432484, 0.5425311472142824]",0.5451442103449023,0.011104967025669078,"[0.5578719146097398, 0.5615384615384615, 0.5590433482810164, 0.5613738738738738, 0.601890359168242, 0.5574906699840056, 0.5556231003039513, 0.5606541759288663, 0.5586816720257235, 0.5589454485160007, 0.5573615573615573, 0.558013687728792]",0.5623740224433526,0.012029503804783969,"[0.6891223733003708, 0.648116067561715, 0.6487424111014745, 0.6485255854293148, 0.5225668800262596, 0.4892389270118528, 0.5125473152951072, 0.6752725186460127, 0.6802055297284072, 0.6737957225664601, 0.6429038587311968, 0.6755298651252408]",0.6255472545436177,0.06961718337731312
33,mlp_model,JNJ HTE 2024,Outter Clusters,"[0.588799983852194, 0.5846230577024463, 0.5897488028226417, 0.5859767134005165, 0.556988818564356, 0.5637276494434919, 0.5643478522604908, 0.5796515900070507, 0.6014329572859375, 0.5899542865022129, 0.6009006109566206, 0.5957495615468478]",0.5834918236954005,0.014041656278065688,"[0.6088192122924143, 0.6078169507176476, 0.6122366476980438, 0.6074659156412785, 0.5730861032125668, 0.5890145181804449, 0.5850126365874269, 0.598095746144095, 0.6256410178382033, 0.608477187106558, 0.6242443820115924, 0.6168875356230192]",0.6047331544211075,0.015141320311768815,"[0.642762031576945, 0.6391167831459537, 0.6398537477148081, 0.6386486211458228, 0.5923873176297987, 0.5640390274121109, 0.5635413035901011, 0.6321187584345479, 0.6568421052631579, 0.6363382119884404, 0.653920080930703, 0.648910411622276]",0.6257065333712221,0.03172003919658719,"[0.53003003003003, 0.5271400132714001, 0.536833855799373, 0.5307255186996167, 0.521664275466284, 0.5633628044051496, 0.5651177328610127, 0.5247006858072766, 0.5382436260623229, 0.5400306567621743, 0.5442919941388038, 0.5392491467576792]",0.5384491950050937,0.013231968249234439,"[0.6560632975845844, 0.6508815556195839, 0.6492010612466333, 0.6465817993760908, 0.6391438114937631, 0.6089310463763731, 0.6099280293115152, 0.650910588600677, 0.6585477948774625, 0.6491453413174896, 0.708611986082696, 0.7076610849610636]",0.6529672830706611,0.02913942711051234,"[0.5969964664310954, 0.6003805899143673, 0.6018341612533435, 0.601725790987536, 0.5884067357512953, 0.5601353429713934, 0.5604547975596228, 0.5968399592252803, 0.6002430133657352, 0.5962613556953179, 0.6100415251038127, 0.60694514343231]",0.5933554068075925,0.015668993932931873,"[0.696126905644829, 0.6831961888263317, 0.6830008673026886, 0.6803989592367736, 0.596422123748564, 0.5679975046787273, 0.5666619935511005, 0.6718301778542742, 0.725226327379496, 0.6821906855886468, 0.7045999563985176, 0.6971098265895954]",0.6628967930666286,0.0517682453358068
34,knn_model,JNJ HTE 2024,Outter Clusters,"[0.5036006375948087, 0.49896010143118275, 0.49591850162616635, 0.4991290879733673, 0.5279405845069169, 0.5073867006141057, 0.5091348110682878, 0.4997919271449678, 0.5057801108504476, 0.5046933152866376, 0.5009585110512886, 0.5009929539809217]",0.5045239369274249,0.00796837655966971,"[0.5179931424276765, 0.5155606389859256, 0.5114388507600267, 0.5156892614763678, 0.5488422212086418, 0.5241131750426361, 0.5238357947507212, 0.5135161648341798, 0.5249028263477877, 0.5191616175697754, 0.5180219549221792, 0.5150297748982764]",0.5206754519353496,0.009438564892891252,"[0.42478094532889055, 0.39913700107874867, 0.3971022269922189, 0.39946018893387314, 0.39336027083105823, 0.3565482233502538, 0.36879432624113473, 0.4108690559850082, 0.419811320754717, 0.41927710843373495, 0.40065014221861034, 0.4125191198964584]",0.40019249417039227,0.01951154272168258,"[0.5519561664904354, 0.5540432345876701, 0.5527468152866242, 0.5542868589743589, 0.590550600722341, 0.6028324351422484, 0.6005794466852241, 0.5500894454382826, 0.5601251676352258, 0.5581224789145581, 0.5578978918972923, 0.5521571441384877]",0.5654489738260624,0.01917349837688433,"[0.5258848551132923, 0.5237879797178835, 0.5173682797351417, 0.5236357403974417, 0.5718509251332398, 0.5019983871253709, 0.5067300338822249, 0.5287626387866563, 0.5181428383938231, 0.5240099509469809, 0.5225505083148929, 0.5278110414356775]",0.5243777649152188,0.016308600801771655,"[0.5297014465989536, 0.5289492494639028, 0.5207600281491908, 0.5289492494639028, 0.5877937336814621, 0.5107620709714951, 0.5127309036445332, 0.5300695074040496, 0.5279940674823879, 0.5277525022747953, 0.528969957081545, 0.5297673012994862]",0.5303500014596421,0.018495122306990602,"[0.3545529460238978, 0.32048505846686876, 0.32090199479618386, 0.32090199479618386, 0.29558509765304447, 0.27386150966936995, 0.28795738118603675, 0.3354369860393957, 0.34842182529973087, 0.3477913252048771, 0.3224329627207325, 0.3377649325626204]",0.32217450120157853,0.02420498370819602
35,gaussianNB_model,JNJ HTE 2024,Outter Clusters,"[0.6204162218760997, 0.6150085313867908, 0.6185742017368265, 0.6154229666422859, 0.6208749671419623, 0.6059175379343029, 0.5995721387584498, 0.6045463970455514, 0.6443594217927321, 0.6200167967031127, 0.6188964622898907, 0.6074065111436538]",0.6159176795376381,0.011016934631472955,"[0.6433595238757582, 0.6283002284999831, 0.631002781277745, 0.6289340457175735, 0.6344582361764884, 0.604089276441392, 0.5996348849226245, 0.6163606188613344, 0.680350174133346, 0.6407478703388703, 0.6337177033744141, 0.6208792887953078]",0.6301528860345699,0.01985406608327918,"[0.6785215529280327, 0.6725734196117471, 0.6729083665338645, 0.6729753959557725, 0.6152348933911351, 0.5713562325934678, 0.5626427157862688, 0.6573850959393128, 0.7090137857900318, 0.6696600384862091, 0.6745904914103077, 0.6596811749955223]",0.651378596951806,0.04281719373939041,"[0.5553122987765615, 0.5533070759201413, 0.5599035111230233, 0.5536369816451394, 0.6192102267752386, 0.6361487212551042, 0.6317610869007947, 0.5490426406672149, 0.5645826721675659, 0.5654008438818565, 0.5585365853658536, 0.5519924546097619]",0.5749029249240213,0.03179718202580763,"[0.6356580776510283, 0.6350948153508238, 0.6344293898247322, 0.6352061836092112, 0.6464935963795846, 0.6027289330979859, 0.5977066979071196, 0.6282720767453498, 0.6493325229872023, 0.6321753156317864, 0.6355707875089551, 0.6288914137878102]",0.6301299842067992,0.014653856283641025,"[0.6189909971122813, 0.6224433388612494, 0.6223286661753868, 0.6224433388612494, 0.6673704414587333, 0.6225859849181534, 0.6154870940882597, 0.6162985274431058, 0.6256784577952461, 0.6182741116751269, 0.6224884792626728, 0.6162985274431058]",0.6242239970912141,0.013366952494457287,"[0.7507210548001648, 0.7314854915547856, 0.7324371205550737, 0.7324371205550737, 0.5706548498276711, 0.5279164067373674, 0.5181550539744848, 0.7043411742206923, 0.8179593834108148, 0.7303617829302419, 0.7362110311750599, 0.7096339113680155]",0.688526198425787,0.09117665264191482
36,rf_model,Merck 2025,Outter Clusters,"[0.5048952312873543, 0.500125114215096, 0.5, 0.5017636376863829, 0.5128813714622181, 0.500210584492558, 0.5004706297602373, 0.5029350450327237, 0.5000147663102397, 0.500125451330203, 0.5047577898814588, 0.5001723213976145]",0.5023626619046738,0.0036239432838486687,"[0.43740074786300764, 0.43785089484550943, 0.41369875529803246, 0.4209539054966191, 0.38515553322458257, 0.469544761473765, 0.4200399216811291, 0.4290138367396114, 0.44865003202326, 0.43891097335917323, 0.42602364302187856, 0.4496767428901298]",0.43140997899305816,0.02030048919569656,"[0.6097568324946515, 0.608284165443709, 0.6083338322457044, 0.6079151858321787, 0.6122162985529322, 0.6078343358170991, 0.6077457201005627, 0.6080453531150112, 0.6079242342504346, 0.6084402349838149, 0.6089366958932175, 0.6069267181976152]",0.6085299672439111,0.001291500356959264,"[0.02719146698715541, 0.0016792611251049538, 0.0, 0.020319084888621313, 0.07107932569510327, 0.0031946451661976115, 0.005010628606134224, 0.026950142236861804, 0.0032002438281011885, 0.00168118600030567, 0.02420870611232238, 0.0016740222188403593]",0.015515726072062348,0.019752705621856395,"[0.3705571993266646, 0.37901701676712285, 0.3645718219015663, 0.36792516607435527, 0.35331505509908734, 0.3988063020264108, 0.3698343978991279, 0.3721969459981593, 0.3839546161828487, 0.3821648979441098, 0.37257268509442515, 0.388572231465821]",0.3752906946483083,0.011499263313324874,"[0.4393781483411499, 0.43718787670053383, 0.43712626371262636, 0.43800182283755046, 0.44340496888928116, 0.43683599294593317, 0.436819687647894, 0.43834782608695655, 0.4370044812133747, 0.43734918993450533, 0.43828070784177653, 0.43576837033212873]",0.4379587780403093,0.001867667108564821,"[0.9959641697017423, 0.9994095069382934, 1.0, 0.993209329790375, 0.9885871704053523, 0.9988198269079465, 0.9984265906185466, 0.9921275339500099, 0.998424886788738, 0.999409216226861, 0.9972367512089213, 0.9995066114071443]",0.9967601328286609,0.00345922376464379
